D_TEMPORAL_0;D_SEXO_0;D_MCVL_TIPOPRESTACION_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2015;3691;55173;3142;Población;1183175.0;A
2015;3691;55173;3143;Población;5089475.0;A
2016;3689;55174;2352;Población;34050.0;A
2016;3689;55174;2402;Población;38775.0;A
2016;3689;55174;2482;Población;35900.0;A
2016;3689;55174;2713;Población;32575.0;A
2016;3689;55174;2797;Población;30250.0;A
2016;3689;55174;2911;Población;33925.0;A
2016;3689;55174;3023;Población;47700.0;A
2016;3689;55174;3142;Población;69075.0;A
2016;3689;55174;3143;Población;322250.0;A
2016;3689;55175;2352;Población;17450.0;A
2016;3689;55175;2402;Población;43575.0;A
2016;3689;55175;2482;Población;21425.0;A
2016;3689;55175;2713;Población;26325.0;A
2016;3689;55175;2797;Población;14525.0;A
2016;3689;55175;2911;Población;16025.0;A
2016;3689;55175;3023;Población;44275.0;A
2016;3689;55175;3142;Población;57400.0;A
2016;3689;55175;3143;Población;241000.0;A
2016;3689;55176;2352;Población;2375.0;A
2016;3689;55176;2402;Población;8525.0;A
2016;3689;55176;2482;Población;3975.0;A
2016;3689;55176;2713;Población;4025.0;A
2016;3689;55176;2797;Población;3125.0;A
2016;3689;55176;2911;Población;3200.0;A
2016;3689;55176;3023;Población;6525.0;A
2016;3689;55176;3142;Población;9950.0;A
2016;3689;55176;3143;Población;41700.0;A
2016;3689;55173;2352;Población;235700.0;A
2016;3689;55173;2402;Población;390500.0;A
2016;3689;55173;2482;Población;268475.0;A
2016;3689;55173;2713;Población;300900.0;A
2016;3689;55173;2797;Población;184800.0;A
2016;3689;55173;2911;Población;232100.0;A
2016;3689;55173;3023;Población;504075.0;A
2016;3689;55173;3142;Población;630025.0;A
2016;3689;55173;3143;Población;2746575.0;A
2016;3690;55174;2352;Población;27725.0;A
2016;3690;55174;2402;Población;36750.0;A
2016;3690;55174;2482;Población;39800.0;A
2016;3690;55174;2713;Población;37250.0;A
2016;3690;55174;2797;Población;34300.0;A
2016;3690;55174;2911;Población;32350.0;A
2016;3690;55174;3023;Población;49300.0;A
2016;3690;55174;3142;Población;77625.0;A
2016;3690;55174;3143;Población;335100.0;A
2016;3690;55175;2352;Población;18650.0;A
2016;3690;55175;2402;Población;36050.0;A
2016;3690;55175;2482;Población;18375.0;A
2016;3690;55175;2713;Población;21150.0;A
2016;3690;55175;2797;Población;12900.0;A
2016;3690;55175;2911;Población;13025.0;A
2016;3690;55175;3023;Población;40200.0;A
2016;3690;55175;3142;Población;49025.0;A
2016;3690;55175;3143;Población;209375.0;A
2016;3690;55176;2352;Población;3100.0;A
2016;3690;55176;2402;Población;5175.0;A
2016;3690;55176;2482;Población;3000.0;A
2016;3690;55176;2713;Población;3100.0;A
2016;3690;55176;2797;Población;2350.0;A
2016;3690;55176;2911;Población;2025.0;A
2016;3690;55176;3023;Población;5775.0;A
2016;3690;55176;3142;Población;6275.0;A
2016;3690;55176;3143;Población;30800.0;A
2016;3690;55173;2352;Población;193550.0;A
2016;3690;55173;2402;Población;311325.0;A
2016;3690;55173;2482;Población;238375.0;A
2016;3690;55173;2713;Población;270000.0;A
2016;3690;55173;2797;Población;173250.0;A
2016;3690;55173;2911;Población;189925.0;A
2016;3690;55173;3023;Población;450425.0;A
2016;3690;55173;3142;Población;562050.0;A
2016;3690;55173;3143;Población;2388900.0;A
2016;3691;55174;2352;Población;61775.0;A
2016;3691;55174;2402;Población;75525.0;A
2016;3691;55174;2482;Población;75700.0;A
2016;3691;55174;2713;Población;69825.0;A
2016;3691;55174;2797;Población;64550.0;A
2016;3691;55174;2911;Población;66275.0;A
2016;3691;55174;3023;Población;97000.0;A
2016;3691;55174;3142;Población;146700.0;A
2016;3691;55174;3143;Población;657350.0;A
2016;3691;55175;2352;Población;36100.0;A
2016;3691;55175;2402;Población;79625.0;A
2016;3691;55175;2482;Población;39800.0;A
2016;3691;55175;2713;Población;47475.0;A
2016;3691;55175;2797;Población;27425.0;A
2016;3691;55175;2911;Población;29050.0;A
2016;3691;55175;3023;Población;84475.0;A
2016;3691;55175;3142;Población;106425.0;A
2016;3691;55175;3143;Población;450375.0;A
2016;3691;55176;2352;Población;5475.0;A
2016;3691;55176;2402;Población;13700.0;A
2016;3691;55176;2482;Población;6975.0;A
2016;3691;55176;2713;Población;7125.0;A
2016;3691;55176;2797;Población;5475.0;A
2016;3691;55176;2911;Población;5225.0;A
2016;3691;55176;3023;Población;12300.0;A
2016;3691;55176;3142;Población;16225.0;A
2016;3691;55176;3143;Población;72500.0;A
2016;3691;55173;2352;Población;429250.0;A
2016;3691;55173;2402;Población;701825.0;A
2016;3691;55173;2482;Población;506850.0;A
2016;3691;55173;2713;Población;570900.0;A
2016;3691;55173;2797;Población;358050.0;A
2016;3691;55173;2911;Población;422025.0;A
2016;3691;55173;3023;Población;954500.0;A
2016;3691;55173;3142;Población;1192075.0;A
2016;3691;55173;3143;Población;5135475.0;A
2017;3689;55174;2352;Población;35525.0;A
2017;3689;55174;2402;Población;39625.0;A
2017;3689;55174;2482;Población;35600.0;A
2017;3689;55174;2713;Población;34625.0;A
2017;3689;55174;2797;Población;31150.0;A
2017;3689;55174;2911;Población;33800.0;A
2017;3689;55174;3023;Población;47675.0;A
2017;3689;55174;3142;Población;69625.0;A
2017;3689;55174;3143;Población;327625.0;A
2017;3689;55175;2352;Población;15300.0;A
2017;3689;55175;2402;Población;40625.0;A
2017;3689;55175;2482;Población;19725.0;A
2017;3689;55175;2713;Población;23900.0;A
2017;3689;55175;2797;Población;13225.0;A
2017;3689;55175;2911;Población;14550.0;A
2017;3689;55175;3023;Población;39900.0;A
2017;3689;55175;3142;Población;54750.0;A
2017;3689;55175;3143;Población;221975.0;A
2017;3689;55176;2352;Población;2250.0;A
2017;3689;55176;2402;Población;7300.0;A
2017;3689;55176;2482;Población;3425.0;A
2017;3689;55176;2713;Población;2925.0;A
2017;3689;55176;2797;Población;2200.0;A
2017;3689;55176;2911;Población;2675.0;A
2017;3689;55176;3023;Población;5800.0;A
2017;3689;55176;3142;Población;7450.0;A
2017;3689;55176;3143;Población;34025.0;A
2017;3689;55173;2352;Población;241050.0;A
2017;3689;55173;2402;Población;395100.0;A
2017;3689;55173;2482;Población;269625.0;A
2017;3689;55173;2713;Población;306350.0;A
2017;3689;55173;2797;Población;188025.0;A
2017;3689;55173;2911;Población;232200.0;A
2017;3689;55173;3023;Población;516350.0;A
2017;3689;55173;3142;Población;637800.0;A
2017;3689;55173;3143;Población;2786500.0;A
2017;3690;55174;2352;Población;29325.0;A
2017;3690;55174;2402;Población;37675.0;A
2017;3690;55174;2482;Población;40800.0;A
2017;3690;55174;2713;Población;37525.0;A
2017;3690;55174;2797;Población;35975.0;A
2017;3690;55174;2911;Población;32850.0;A
2017;3690;55174;3023;Población;50600.0;A
2017;3690;55174;3142;Población;76650.0;A
2017;3690;55174;3143;Población;341400.0;A
2017;3690;55175;2352;Población;17375.0;A
2017;3690;55175;2402;Población;36650.0;A
2017;3690;55175;2482;Población;18550.0;A
2017;3690;55175;2713;Población;22150.0;A
2017;3690;55175;2797;Población;12725.0;A
2017;3690;55175;2911;Población;12750.0;A
2017;3690;55175;3023;Población;38175.0;A
2017;3690;55175;3142;Población;48375.0;A
2017;3690;55175;3143;Población;206750.0;A
2017;3690;55176;2352;Población;3025.0;A
2017;3690;55176;2402;Población;4700.0;A
2017;3690;55176;2482;Población;3150.0;A
2017;3690;55176;2713;Población;3025.0;A
2017;3690;55176;2797;Población;2500.0;A
2017;3690;55176;2911;Población;2050.0;A
2017;3690;55176;3023;Población;6700.0;A
2017;3690;55176;3142;Población;7375.0;A
2017;3690;55176;3143;Población;32525.0;A
2017;3690;55173;2352;Población;198350.0;A
2017;3690;55173;2402;Población;319575.0;A
2017;3690;55173;2482;Población;243100.0;A
2017;3690;55173;2713;Población;274825.0;A
2017;3690;55173;2797;Población;177425.0;A
2017;3690;55173;2911;Población;192475.0;A
2017;3690;55173;3023;Población;462575.0;A
2017;3690;55173;3142;Población;575125.0;A
2017;3690;55173;3143;Población;2443450.0;A
2017;3691;55174;2352;Población;64850.0;A
2017;3691;55174;2402;Población;77300.0;A
2017;3691;55174;2482;Población;76400.0;A
2017;3691;55174;2713;Población;72150.0;A
2017;3691;55174;2797;Población;67125.0;A
2017;3691;55174;2911;Población;66650.0;A
2017;3691;55174;3023;Población;98275.0;A
2017;3691;55174;3142;Población;146275.0;A
2017;3691;55174;3143;Población;669025.0;A
2017;3691;55175;2352;Población;32675.0;A
2017;3691;55175;2402;Población;77275.0;A
2017;3691;55175;2482;Población;38275.0;A
2017;3691;55175;2713;Población;46050.0;A
2017;3691;55175;2797;Población;25950.0;A
2017;3691;55175;2911;Población;27300.0;A
2017;3691;55175;3023;Población;78075.0;A
2017;3691;55175;3142;Población;103125.0;A
2017;3691;55175;3143;Población;428725.0;A
2017;3691;55176;2352;Población;5275.0;A
2017;3691;55176;2402;Población;12000.0;A
2017;3691;55176;2482;Población;6575.0;A
2017;3691;55176;2713;Población;5950.0;A
2017;3691;55176;2797;Población;4700.0;A
2017;3691;55176;2911;Población;4725.0;A
2017;3691;55176;3023;Población;12500.0;A
2017;3691;55176;3142;Población;14825.0;A
2017;3691;55176;3143;Población;66550.0;A
2017;3691;55173;2352;Población;439400.0;A
2017;3691;55173;2402;Población;714675.0;A
2017;3691;55173;2482;Población;512725.0;A
2017;3691;55173;2713;Población;581175.0;A
2017;3691;55173;2797;Población;365450.0;A
2017;3691;55173;2911;Población;424675.0;A
2017;3691;55173;3023;Población;978925.0;A
2017;3691;55173;3142;Población;1212925.0;A
2017;3691;55173;3143;Población;5229950.0;A
2018;3689;55174;2352;Población;35725.0;A
2018;3689;55174;2402;Población;43200.0;A
2018;3689;55174;2482;Población;36175.0;A
2018;3689;55174;2713;Población;37100.0;A
2018;3689;55174;2797;Población;31925.0;A
2018;3689;55174;2911;Población;35075.0;A
2018;3689;55174;3023;Población;51775.0;A
2018;3689;55174;3142;Población;72525.0;A
2018;3689;55174;3143;Población;343500.0;A
2018;3689;55175;2352;Población;14100.0;A
2018;3689;55175;2402;Población;37200.0;A
2018;3689;55175;2482;Población;17325.0;A
2018;3689;55175;2713;Población;21900.0;A
2018;3689;55175;2797;Población;12000.0;A
2018;3689;55175;2911;Población;12675.0;A
2018;3689;55175;3023;Población;34700.0;A
2018;3689;55175;3142;Población;48325.0;A
2018;3689;55175;3143;Población;198225.0;A
2018;3689;55176;2352;Población;1925.0;A
2018;3689;55176;2402;Población;7475.0;A
2018;3689;55176;2482;Población;3100.0;A
2018;3689;55176;2713;Población;3625.0;A
2018;3689;55176;2797;Población;2575.0;A
2018;3689;55176;2911;Población;2375.0;A
2018;3689;55176;3023;Población;5650.0;A
2018;3689;55176;3142;Población;7325.0;A
2018;3689;55176;3143;Población;34050.0;A
2018;3689;55173;2352;Población;244775.0;A
2018;3689;55173;2402;Población;400025.0;A
2018;3689;55173;2482;Población;271775.0;A
2018;3689;55173;2713;Población;311550.0;A
2018;3689;55173;2797;Población;189575.0;A
2018;3689;55173;2911;Población;231850.0;A
2018;3689;55173;3023;Población;527800.0;A
2018;3689;55173;3142;Población;647200.0;A
2018;3689;55173;3143;Población;2824550.0;A
2018;3690;55174;2352;Población;29875.0;A
2018;3690;55174;2402;Población;39925.0;A
2018;3690;55174;2482;Población;40500.0;A
2018;3690;55174;2713;Población;39250.0;A
2018;3690;55174;2797;Población;36650.0;A
2018;3690;55174;2911;Población;32475.0;A
2018;3690;55174;3023;Población;54175.0;A
2018;3690;55174;3142;Población;78375.0;A
2018;3690;55174;3143;Población;351225.0;A
2018;3690;55175;2352;Población;16600.0;A
2018;3690;55175;2402;Población;35400.0;A
2018;3690;55175;2482;Población;18400.0;A
2018;3690;55175;2713;Población;22450.0;A
2018;3690;55175;2797;Población;12100.0;A
2018;3690;55175;2911;Población;13175.0;A
2018;3690;55175;3023;Población;36875.0;A
2018;3690;55175;3142;Población;49150.0;A
2018;3690;55175;3143;Población;204150.0;A
2018;3690;55176;2352;Población;3600.0;A
2018;3690;55176;2402;Población;6000.0;A
2018;3690;55176;2482;Población;3200.0;A
2018;3690;55176;2713;Población;3600.0;A
2018;3690;55176;2797;Población;2525.0;A
2018;3690;55176;2911;Población;1875.0;A
2018;3690;55176;3023;Población;7500.0;A
2018;3690;55176;3142;Población;6975.0;A
2018;3690;55176;3143;Población;35275.0;A
2018;3690;55173;2352;Población;202600.0;A
2018;3690;55173;2402;Población;327000.0;A
2018;3690;55173;2482;Población;246475.0;A
2018;3690;55173;2713;Población;280425.0;A
2018;3690;55173;2797;Población;186900.0;A
2018;3690;55173;2911;Población;195750.0;A
2018;3690;55173;3023;Población;474800.0;A
2018;3690;55173;3142;Población;588500.0;A
2018;3690;55173;3143;Población;2502450.0;A
2018;3691;55174;2352;Población;65600.0;A
2018;3691;55174;2402;Población;83125.0;A
2018;3691;55174;2482;Población;76675.0;A
2018;3691;55174;2713;Población;76350.0;A
2018;3691;55174;2797;Población;68575.0;A
2018;3691;55174;2911;Población;67550.0;A
2018;3691;55174;3023;Población;105950.0;A
2018;3691;55174;3142;Población;150900.0;A
2018;3691;55174;3143;Población;694725.0;A
2018;3691;55175;2352;Población;30700.0;A
2018;3691;55175;2402;Población;72600.0;A
2018;3691;55175;2482;Población;35725.0;A
2018;3691;55175;2713;Población;44350.0;A
2018;3691;55175;2797;Población;24100.0;A
2018;3691;55175;2911;Población;25850.0;A
2018;3691;55175;3023;Población;71575.0;A
2018;3691;55175;3142;Población;97475.0;A
2018;3691;55175;3143;Población;402375.0;A
2018;3691;55176;2352;Población;5525.0;A
2018;3691;55176;2402;Población;13475.0;A
2018;3691;55176;2482;Población;6300.0;A
2018;3691;55176;2713;Población;7225.0;A
2018;3691;55176;2797;Población;5100.0;A
2018;3691;55176;2911;Población;4250.0;A
2018;3691;55176;3023;Población;13150.0;A
2018;3691;55176;3142;Población;14300.0;A
2018;3691;55176;3143;Población;69325.0;A
2018;3691;55173;2352;Población;447375.0;A
2018;3691;55173;2402;Población;727025.0;A
2018;3691;55173;2482;Población;518250.0;A
2018;3691;55173;2713;Población;591975.0;A
2018;3691;55173;2797;Población;376475.0;A
2018;3691;55173;2911;Población;427600.0;A
2018;3691;55173;3023;Población;1002600.0;A
2018;3691;55173;3142;Población;1235700.0;A
2018;3691;55173;3143;Población;5327000.0;A
2019;3689;55174;2352;Población;39575.0;A
2019;3689;55174;2402;Población;47100.0;A
2019;3689;55174;2482;Población;37350.0;A
2019;3689;55174;2713;Población;37225.0;A
2019;3689;55174;2797;Población;33025.0;A
2019;3689;55174;2911;Población;35550.0;A
2019;3689;55174;3023;Población;55250.0;A
2019;3689;55174;3142;Población;75775.0;A
2019;3689;55174;3143;Población;360850.0;A
2019;3689;55175;2352;Población;12375.0;A
2019;3689;55175;2402;Población;32175.0;A
2019;3689;55175;2482;Población;15725.0;A
2019;3689;55175;2713;Población;19750.0;A
2019;3689;55175;2797;Población;11700.0;A
2019;3689;55175;2911;Población;10500.0;A
2019;3689;55175;3023;Población;30150.0;A
2019;3689;55175;3142;Población;42875.0;A
2019;3689;55175;3143;Población;175250.0;A
2019;3689;55176;2352;Población;2100.0;A
2019;3689;55176;2402;Población;7225.0;A
2019;3689;55176;2482;Población;3300.0;A
2019;3689;55176;2713;Población;3525.0;A
2019;3689;55176;2797;Población;2600.0;A
2019;3689;55176;2911;Población;2800.0;A
2019;3689;55176;3023;Población;5125.0;A
2019;3689;55176;3142;Población;7825.0;A
2019;3689;55176;3143;Población;34500.0;A
2019;3689;55173;2352;Población;249825.0;A
2019;3689;55173;2402;Población;404775.0;A
2019;3689;55173;2482;Población;272450.0;A
2019;3689;55173;2713;Población;312725.0;A
2019;3689;55173;2797;Población;193425.0;A
2019;3689;55173;2911;Población;231475.0;A
2019;3689;55173;3023;Población;537200.0;A
2019;3689;55173;3142;Población;654025.0;A
2019;3689;55173;3143;Población;2855900.0;A
2019;3690;55174;2352;Población;31725.0;A
2019;3690;55174;2402;Población;42725.0;A
2019;3690;55174;2482;Población;40625.0;A
2019;3690;55174;2713;Población;39850.0;A
2019;3690;55174;2797;Población;38275.0;A
2019;3690;55174;2911;Población;33000.0;A
2019;3690;55174;3023;Población;56300.0;A
2019;3690;55174;3142;Población;81575.0;A
2019;3690;55174;3143;Población;364075.0;A
2019;3690;55175;2352;Población;16425.0;A
2019;3690;55175;2402;Población;35100.0;A
2019;3690;55175;2482;Población;18375.0;A
2019;3690;55175;2713;Población;20375.0;A
2019;3690;55175;2797;Población;11100.0;A
2019;3690;55175;2911;Población;12575.0;A
2019;3690;55175;3023;Población;35025.0;A
2019;3690;55175;3142;Población;48050.0;A
2019;3690;55175;3143;Población;197025.0;A
2019;3690;55176;2352;Población;3550.0;A
2019;3690;55176;2402;Población;6775.0;A
2019;3690;55176;2482;Población;3575.0;A
2019;3690;55176;2713;Población;3950.0;A
2019;3690;55176;2797;Población;2900.0;A
2019;3690;55176;2911;Población;2600.0;A
2019;3690;55176;3023;Población;8400.0;A
2019;3690;55176;3142;Población;7300.0;A
2019;3690;55176;3143;Población;39050.0;A
2019;3690;55173;2352;Población;208000.0;A
2019;3690;55173;2402;Población;335350.0;A
2019;3690;55173;2482;Población;250900.0;A
2019;3690;55173;2713;Población;285325.0;A
2019;3690;55173;2797;Población;188275.0;A
2019;3690;55173;2911;Población;198125.0;A
2019;3690;55173;3023;Población;487625.0;A
2019;3690;55173;3142;Población;602525.0;A
2019;3690;55173;3143;Población;2556125.0;A
2019;3691;55174;2352;Población;71300.0;A
2019;3691;55174;2402;Población;89825.0;A
2019;3691;55174;2482;Población;77975.0;A
2019;3691;55174;2713;Población;77075.0;A
2019;3691;55174;2797;Población;71300.0;A
2019;3691;55174;2911;Población;68550.0;A
2019;3691;55174;3023;Población;111550.0;A
2019;3691;55174;3142;Población;157350.0;A
2019;3691;55174;3143;Población;724925.0;A
2019;3691;55175;2352;Población;28800.0;A
2019;3691;55175;2402;Población;67275.0;A
2019;3691;55175;2482;Población;34100.0;A
2019;3691;55175;2713;Población;40125.0;A
2019;3691;55175;2797;Población;22800.0;A
2019;3691;55175;2911;Población;23075.0;A
2019;3691;55175;3023;Población;65175.0;A
2019;3691;55175;3142;Población;90925.0;A
2019;3691;55175;3143;Población;372275.0;A
2019;3691;55176;2352;Población;5650.0;A
2019;3691;55176;2402;Población;14000.0;A
2019;3691;55176;2482;Población;6875.0;A
2019;3691;55176;2713;Población;7475.0;A
2019;3691;55176;2797;Población;5500.0;A
2019;3691;55176;2911;Población;5400.0;A
2019;3691;55176;3023;Población;13525.0;A
2019;3691;55176;3142;Población;15125.0;A
2019;3691;55176;3143;Población;73550.0;A
2019;3691;55173;2352;Población;457825.0;A
2019;3691;55173;2402;Población;740125.0;A
2019;3691;55173;2482;Población;523350.0;A
2019;3691;55173;2713;Población;598050.0;A
2019;3691;55173;2797;Población;381700.0;A
2019;3691;55173;2911;Población;429600.0;A
2019;3691;55173;3023;Población;1024825.0;A
2019;3691;55173;3142;Población;1256550.0;A
2019;3691;55173;3143;Población;5412025.0;A
2020;3689;55174;2352;Población;58900.0;A
2020;3689;55174;2402;Población;89600.0;A
2020;3689;55174;2482;Población;59625.0;A
2020;3689;55174;2713;Población;63450.0;A
2020;3689;55174;2797;Población;45775.0;A
2020;3689;55174;2911;Población;55200.0;A
2020;3689;55174;3023;Población;121700.0;A
2020;3689;55174;3142;Población;139825.0;A
2020;3689;55174;3143;Población;634075.0;A
2020;3689;55175;2352;Población;11975.0;A
2020;3689;55175;2402;Población;31650.0;A
2020;3689;55175;2482;Población;15450.0;A
2020;3689;55175;2713;Población;20050.0;A
2020;3689;55175;2797;Población;10400.0;A
2020;3689;55175;2911;Población;10575.0;A
2020;3689;55175;3023;Población;30200.0;A
2020;3689;55175;3142;Población;40650.0;A
2020;3689;55175;3143;Población;170950.0;A
2020;3689;55176;2352;Población;3750.0;A
2020;3689;55176;2402;Población;10475.0;A
2020;3689;55176;2482;Población;4975.0;A
2020;3689;55176;2713;Población;5725.0;A
2020;3689;55176;2797;Población;3800.0;A
2020;3689;55176;2911;Población;3975.0;A
2020;3689;55176;3023;Población;10525.0;A
2020;3689;55176;3142;Población;12200.0;A
2020;3689;55176;3143;Población;55425.0;A
2020;3689;55173;2352;Población;251125.0;A
2020;3689;55173;2402;Población;400350.0;A
2020;3689;55173;2482;Población;269375.0;A
2020;3689;55173;2713;Población;311175.0;A
2020;3689;55173;2797;Población;191525.0;A
2020;3689;55173;2911;Población;229575.0;A
2020;3689;55173;3023;Población;531175.0;A
2020;3689;55173;3142;Población;648675.0;A
2020;3689;55173;3143;Población;2832975.0;A
2020;3690;55174;2352;Población;47800.0;A
2020;3690;55174;2402;Población;71500.0;A
2020;3690;55174;2482;Población;56600.0;A
2020;3690;55174;2713;Población;61925.0;A
2020;3690;55174;2797;Población;46575.0;A
2020;3690;55174;2911;Población;44975.0;A
2020;3690;55174;3023;Población;114150.0;A
2020;3690;55174;3142;Población;130200.0;A
2020;3690;55174;3143;Población;573725.0;A
2020;3690;55175;2352;Población;15925.0;A
2020;3690;55175;2402;Población;34925.0;A
2020;3690;55175;2482;Población;18250.0;A
2020;3690;55175;2713;Población;20600.0;A
2020;3690;55175;2797;Población;12125.0;A
2020;3690;55175;2911;Población;12200.0;A
2020;3690;55175;3023;Población;36575.0;A
2020;3690;55175;3142;Población;45550.0;A
2020;3690;55175;3143;Población;196150.0;A
2020;3690;55176;2352;Población;5425.0;A
2020;3690;55176;2402;Población;9825.0;A
2020;3690;55176;2482;Población;4700.0;A
2020;3690;55176;2713;Población;6025.0;A
2020;3690;55176;2797;Población;4000.0;A
2020;3690;55176;2911;Población;4275.0;A
2020;3690;55176;3023;Población;12600.0;A
2020;3690;55176;3142;Población;11700.0;A
2020;3690;55176;3143;Población;58550.0;A
2020;3690;55173;2352;Población;209525.0;A
2020;3690;55173;2402;Población;332875.0;A
2020;3690;55173;2482;Población;247725.0;A
2020;3690;55173;2713;Población;284025.0;A
2020;3690;55173;2797;Población;178625.0;A
2020;3690;55173;2911;Población;196775.0;A
2020;3690;55173;3023;Población;481125.0;A
2020;3690;55173;3142;Población;599600.0;A
2020;3690;55173;3143;Población;2530275.0;A
2020;3691;55174;2352;Población;106700.0;A
2020;3691;55174;2402;Población;161100.0;A
2020;3691;55174;2482;Población;116225.0;A
2020;3691;55174;2713;Población;125375.0;A
2020;3691;55174;2797;Población;92350.0;A
2020;3691;55174;2911;Población;100175.0;A
2020;3691;55174;3023;Población;235850.0;A
2020;3691;55174;3142;Población;270025.0;A
2020;3691;55174;3143;Población;1207800.0;A
2020;3691;55175;2352;Población;27900.0;A
2020;3691;55175;2402;Población;66575.0;A
2020;3691;55175;2482;Población;33700.0;A
2020;3691;55175;2713;Población;40650.0;A
2020;3691;55175;2797;Población;22525.0;A
2020;3691;55175;2911;Población;22775.0;A
2020;3691;55175;3023;Población;66775.0;A
2020;3691;55175;3142;Población;86200.0;A
2020;3691;55175;3143;Población;367100.0;A
2020;3691;55176;2352;Población;9175.0;A
2020;3691;55176;2402;Población;20300.0;A
2020;3691;55176;2482;Población;9675.0;A
2020;3691;55176;2713;Población;11750.0;A
2020;3691;55176;2797;Población;7800.0;A
2020;3691;55176;2911;Población;8250.0;A
2020;3691;55176;3023;Población;23125.0;A
2020;3691;55176;3142;Población;23900.0;A
2020;3691;55176;3143;Población;113975.0;A
2020;3691;55173;2352;Población;460650.0;A
2020;3691;55173;2402;Población;733225.0;A
2020;3691;55173;2482;Población;517100.0;A
2020;3691;55173;2713;Población;595200.0;A
2020;3691;55173;2797;Población;370150.0;A
2020;3691;55173;2911;Población;426350.0;A
2020;3691;55173;3023;Población;1012300.0;A
2020;3691;55173;3142;Población;1248275.0;A
2020;3691;55173;3143;Población;5363250.0;A
