TEMPORAL;TERRITORIO;TIPOMATRIMONIO;INDICATOR;OBS_VALUE;FREQ;EDAD;EDADC2;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;DURACMATRIM;NUMHIJOSMENORED;CUSTODIA;NACIONACONYUGES
2010;ES615;5669;SEP;67.9660588;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES615;5664;SEP;67.9660588;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES616;5669;SEP;120.14646873;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES616;5664;SEP;120.14646873;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES617;5669;SEP;269.07493748;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES617;5664;SEP;269.07493748;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES618;5669;SEP;341.83610733;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES618;5664;SEP;341.83610733;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5669;SEP;1592.640000016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5664;SEP;1590.640000016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5668;SEP;2.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5666;SEP;2.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES611;5669;SEP;82.4700000021;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES611;5664;SEP;82.4700000021;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5669;SEP;275.3500000001;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5664;SEP;275.3500000001;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES613;5669;SEP;191.580000002;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES613;5664;SEP;191.580000002;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES614;5669;SEP;187.1600000002;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES614;5664;SEP;187.1600000002;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES615;5669;SEP;80.0000000014;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES615;5664;SEP;80.0000000014;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5669;SEP;140.120000003;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5664;SEP;140.120000003;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5669;SEP;262.8999999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5664;SEP;261.8999999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5668;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5666;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5669;SEP;373.0600000074;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5664;SEP;372.0600000074;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5668;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5666;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES61;5669;SEP;1692.7371674121;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES61;5664;SEP;1692.7371674121;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES611;5669;SEP;96.2877203913;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES611;5664;SEP;96.2877203913;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES612;5669;SEP;285.8106521385;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES612;5664;SEP;285.8106521385;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES613;5669;SEP;227.038028358;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES613;5664;SEP;227.038028358;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES614;5669;SEP;182.40095509;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES614;5664;SEP;182.40095509;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES615;5669;SEP;100.3696713296;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES615;5664;SEP;100.3696713296;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES616;5669;SEP;135.4196187528;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES616;5664;SEP;135.4196187528;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES617;5669;SEP;266.3862143614;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES617;5664;SEP;266.3862143614;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES618;5669;SEP;399.0243069905;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES618;5664;SEP;399.0243069905;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES61;5669;SEP;2252.190000142;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES61;5664;SEP;2252.190000142;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES611;5669;SEP;121.410000006;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES611;5664;SEP;121.410000006;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES612;5669;SEP;345.03999999;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES612;5664;SEP;345.03999999;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES613;5669;SEP;269.900000005;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES613;5664;SEP;269.900000005;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES614;5669;SEP;229.899999993;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES614;5664;SEP;229.899999993;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES615;5669;SEP;120.089999991;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES615;5664;SEP;120.089999991;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES616;5669;SEP;213.10999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES616;5664;SEP;213.10999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES617;5669;SEP;424.9200001;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES617;5664;SEP;424.9200001;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES618;5669;SEP;527.820000077;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2007;ES618;5664;SEP;527.820000077;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES61;5669;SEP;4085.709783;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES61;5664;SEP;4085.709783;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES611;5669;SEP;267.840027;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES611;5664;SEP;267.840027;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES612;5669;SEP;640.770013;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES612;5664;SEP;640.770013;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES613;5669;SEP;451.979978;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES613;5664;SEP;451.979978;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES614;5669;SEP;537.299946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES614;5664;SEP;537.299946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES615;5669;SEP;286.899984;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES615;5664;SEP;286.899984;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES616;5669;SEP;326.429937;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES616;5664;SEP;326.429937;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES617;5669;SEP;657.509904;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES617;5664;SEP;657.509904;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES618;5669;SEP;916.979994;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2006;ES618;5664;SEP;916.979994;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES61;5669;SEP;11613.00000646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES61;5664;SEP;11613.00000646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES611;5669;SEP;808.99999851;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES611;5664;SEP;808.99999851;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES612;5669;SEP;1853.00000467;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES612;5664;SEP;1853.00000467;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES613;5669;SEP;1087.99999705;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES613;5664;SEP;1087.99999705;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES614;5669;SEP;1255.99999686;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES614;5664;SEP;1255.99999686;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES615;5669;SEP;779.00000184;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES615;5664;SEP;779.00000184;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES616;5669;SEP;816.99999969;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES616;5664;SEP;816.99999969;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES617;5669;SEP;2263.00000248;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES617;5664;SEP;2263.00000248;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES618;5669;SEP;2748.00000536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2005;ES618;5664;SEP;2748.00000536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES61;5669;SEP;14276.001079;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES61;5664;SEP;14276.001079;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES611;5669;SEP;1112.00024;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES611;5664;SEP;1112.00024;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES612;5669;SEP;2093.000459;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES612;5664;SEP;2093.000459;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES613;5669;SEP;1267.00032;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES613;5664;SEP;1267.00032;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES614;5669;SEP;1612.9995;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES614;5664;SEP;1612.9995;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES615;5669;SEP;935.999804;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES615;5664;SEP;935.999804;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES616;5669;SEP;895.000176;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES616;5664;SEP;895.000176;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES617;5669;SEP;2906.000692;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES617;5664;SEP;2906.000692;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES618;5669;SEP;3453.999888;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2004;ES618;5664;SEP;3453.999888;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES61;5669;SEP;12967.001106;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES61;5664;SEP;12967.001106;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES611;5669;SEP;910.999995;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES611;5664;SEP;910.999995;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES612;5669;SEP;1905.00024;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES612;5664;SEP;1905.00024;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES613;5669;SEP;1177.00044;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES613;5664;SEP;1177.00044;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES614;5669;SEP;1573.999476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES614;5664;SEP;1573.999476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES615;5669;SEP;761.00001;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES615;5664;SEP;761.00001;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES616;5669;SEP;810.000224;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES616;5664;SEP;810.000224;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES617;5669;SEP;2759.000618;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES617;5664;SEP;2759.000618;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES618;5669;SEP;3070.000103;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2003;ES618;5664;SEP;3070.000103;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;5669;SEP;12611.000178;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;5664;SEP;12611.000178;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;5669;SEP;1013.99996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;5664;SEP;1013.99996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;5669;SEP;1800.000576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;5664;SEP;1800.000576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES613;5669;SEP;1117.999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES613;5664;SEP;1117.999998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES614;5669;SEP;1362.000035;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES614;5664;SEP;1362.000035;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES615;5669;SEP;693.999885;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES615;5664;SEP;693.999885;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES616;5669;SEP;793.999797;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES616;5664;SEP;793.999797;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES617;5669;SEP;2621.999218;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES617;5664;SEP;2621.999218;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES618;5669;SEP;3207.000709;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES618;5664;SEP;3207.000709;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES61;5669;SEP;10770.998593;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES61;5664;SEP;10770.998593;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES611;5669;SEP;733.999794;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES611;5664;SEP;733.999794;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES612;5669;SEP;1631.99998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES612;5664;SEP;1631.99998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES613;5669;SEP;1051.99975;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES613;5664;SEP;1051.99975;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES614;5669;SEP;1143.999663;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES614;5664;SEP;1143.999663;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES615;5669;SEP;718.99982;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES615;5664;SEP;718.99982;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES616;5669;SEP;708.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES616;5664;SEP;708.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES617;5669;SEP;2181.999582;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES617;5664;SEP;2181.999582;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES618;5669;SEP;2600.000004;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2001;ES618;5664;SEP;2600.000004;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;5669;SEP;10759.000045;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;5664;SEP;10759.000045;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;5669;SEP;759.000089;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;5664;SEP;759.000089;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;5669;SEP;1694.00028;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
